Price,Close,High,Low,Open,Volume
Ticker,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS
Date,,,,,
2010-01-04,192.48880004882812,193.2281117088299,191.1278061467774,191.1278061467774,11031470
2010-01-05,192.56021118164062,194.068228998536,191.5562589952709,193.90020712169414,11613740
2010-01-06,193.71539306640625,194.4883040105574,191.96793721992384,192.9760813723276,14527930
2010-01-07,192.63160705566406,194.0682216093448,191.6402690465692,193.73217786845598,8576510
2010-01-08,192.05615234375,193.55577370667427,191.55627855610857,192.7240480253909,10453820
2010-01-11,190.47251892089844,194.2950777498499,190.14066704036273,192.97607965458658,14145340
2010-01-12,185.09571838378906,190.70772819687272,184.5076226229388,190.4556889878293,22917720
2010-01-13,182.8021697998047,184.40680613252,181.30675344531758,184.40680613252,21719690
2010-01-14,181.2437744140625,184.74287795058765,180.25242349142596,183.81875116561946,20723990
2010-01-15,180.06759643554688,183.0122160140555,179.51730460371778,182.13849457109475,20611920
2010-01-18,181.16395568847656,183.40287577271687,180.0213889522152,182.72658353631564,19222170
2010-01-19,182.56695556640625,183.73472492657504,181.21435829433327,182.28971369854995,12277070
2010-01-20,181.45379638671875,183.70112586661713,180.84051076163493,183.48268588728084,16830720
2010-01-21,178.4503631591797,181.57561883142694,177.45901227727984,181.38238149169152,19265470
2010-01-22,175.3629150390625,176.97174347681624,172.4812891102314,176.43827047311808,27193180
2010-01-25,175.719970703125,179.5341200302612,172.69132079965027,172.69132079965027,15378040
2010-01-27,166.98687744140625,173.77086119043884,165.59647631860918,173.0651616660895,38068910
2010-01-28,168.2974853515625,176.42567059646348,167.26834329796532,176.42567059646348,27952460
2010-01-29,172.779541015625,173.68687456295024,164.2481007897275,167.18432388340997,46487190
2010-02-01,169.80972290039062,180.45827580567496,169.32665513316945,180.45827580567496,22047160
2010-02-02,166.2056121826172,171.82182808960457,165.8527495116417,170.561644553763,24086260
2010-02-03,167.92364501953125,169.36024693605273,166.63825895980207,166.87349217208921,30450710
2010-02-04,163.64736938476562,167.7471691136151,162.98367860206017,167.6883672357971,35357120
2010-02-05,160.26113891601562,162.98029302213916,157.33087044069242,162.98029302213916,26878830
2010-02-08,163.5334014892578,164.48341609169566,159.06622738381395,160.4469106339471,18885130
2010-02-09,164.6945343017578,165.3447701416648,162.55805799888995,163.06473761953922,13836980
2010-02-10,161.44761657714844,166.35813935113134,160.02470764994612,166.35813935113134,19731930
2010-02-11,161.9373779296875,163.8247407939408,161.37581941045855,162.46516382142056,12427940
2010-02-15,160.02468872070312,162.5580611015058,159.29001485359777,162.5580611015058,13325010
2010-02-16,162.18649291992188,162.55805625302102,160.02468394777912,161.62914792027317,8070150
2010-02-17,165.24765014648438,165.72477065615172,162.7480633692258,163.40251272339034,13468360
2010-02-18,164.0274200439453,165.51366052007614,162.75228104532462,165.33631878565802,13103230
2010-02-19,160.89447021484375,163.31805887205024,159.6066778114021,162.55805235287116,15863020
2010-02-22,161.82760620117188,163.40252405627172,161.30404668152846,162.13583782327737,11528650
2010-02-23,161.45181274414062,163.3602818338478,161.0042513519288,161.70515254181083,10625770
2010-02-24,162.24139404296875,162.98029434114753,160.44692189024886,160.95360153458805,8173590
2010-02-25,161.599609375,162.9802927081625,160.7340327317098,162.55806397057657,21615960
2010-02-26,166.7212371826172,171.59376054047112,161.71361041836118,162.55806791401844,43215190
2010-03-02,167.76412963867188,169.82039430417774,166.71278426179146,168.0934675209114,19347350
2010-03-03,170.7830810546875,171.07863343393896,167.9710361714881,167.9710361714881,15843680
2010-03-04,171.65289306640625,172.6662395686306,169.9048597196143,170.83376819646992,14301070
2010-03-05,172.8773193359375,173.87377287935647,170.67328501446295,172.6915376777751,12685070
2010-03-08,174.46070861816406,178.39165748359787,171.6866624732013,173.95825534495225,38664790
2010-03-09,172.65780639648438,175.47829168522603,171.6402334432329,171.6402334432329,14305280
2010-03-10,172.03707885742188,173.13064957989795,171.12083696270054,173.13064957989795,12767630
2010-03-11,172.7548828125,173.35022686980562,170.43685120128316,172.26932234864597,11979800
2010-03-12,172.93643188476562,174.18201175152134,172.1553190682352,172.43820509222246,12033430
2010-03-15,170.16661071777344,172.67043677057382,169.82883290263766,172.2270888921357,8997490
2010-03-16,170.2299346923828,171.00260747138293,168.68878977352136,170.33126544755763,12857170
2010-03-17,171.1968536376953,172.43820710847706,170.21306638717408,170.58462972338057,10777370
