Price,Close,High,Low,Open,Volume
Ticker,A,A,A,A,A
Date,,,,,
2010-01-04,20.016027450561523,20.22705909727698,19.90731355794487,20.073580760946548,3815561
2010-01-05,19.798601150512695,19.964868351666844,19.670702254128148,19.95847391840228,4186031
2010-01-06,19.728261947631836,19.824185290077455,19.670706919054897,19.728261947631836,3243779
2010-01-07,19.702682495117188,19.709076929895534,19.50443967034491,19.683495780416926,3095172
2010-01-08,19.6962833404541,19.728258919816895,19.44048893664583,19.593965578930792,3733918
2010-01-11,19.70907211303711,19.856154308088175,19.61314879407492,19.74744041751267,4781579
2010-01-12,19.47246551513672,19.600362734803053,19.325381581042205,19.542809412248847,2871073
2010-01-13,19.625946044921875,19.683499378813718,19.21667315618289,19.485258222983017,3418949
2010-01-14,19.920108795166016,19.977662119030253,19.504439837719417,19.56199486676628,6163782
2010-01-15,19.45967674255371,20.05440355832624,19.395727274207502,19.964874643678094,4626681
2010-01-19,19.6962833404541,19.71546834703531,19.408513357283038,19.41490779108266,3563642
2010-01-20,19.587575912475586,19.613157066491805,19.306201975309165,19.523628142983764,4589075
2010-01-21,19.517229080200195,19.894529730671966,19.299802945073832,19.82418583061497,6081440
2010-01-22,18.653919219970703,19.40851712047277,18.60276032928966,19.40851712047277,4263061
2010-01-25,18.83297348022461,18.96087239949771,18.69228739731621,18.8137901769979,3608518
2010-01-26,18.73065757751465,18.8649509445937,18.532416449602152,18.781816468254473,2696882
2010-01-27,18.653919219970703,18.730657555992266,18.372543616042293,18.673102525089085,4362179
2010-01-28,18.346960067749023,18.781812246474043,18.219061164465927,18.628335608753083,4937177
2010-01-29,17.92490005493164,18.653918481221964,17.85455615673536,18.500440110074344,5923046
2010-02-01,18.628337860107422,18.74984063928315,17.98884667676991,18.00803339028174,5585429
2010-02-02,18.864952087402344,18.922505416675467,18.60276147759064,18.685894253783236,5884741
2010-02-03,18.890527725219727,19.114349972111903,18.77541938470124,18.79460439231806,6085634
2010-02-04,18.589969635009766,18.832975216780262,18.506835159298316,18.737051871071767,6632392
2010-02-05,18.653919219970703,18.711472545691205,18.02082411113178,18.487651972665976,9546662
2010-02-08,18.67310333251953,18.98006010024404,18.628340580125073,18.67949947301824,6924154
2010-02-09,18.807392120361328,19.005634913472914,18.66030991285367,18.88413214617605,5150651
2010-02-10,18.705080032348633,18.858558425342288,18.46846885975317,18.839373413070224,3255523
2010-02-11,18.775423049926758,18.93529587103309,18.39812407881085,18.705079145054594,6982451
2010-02-12,19.171897888183594,19.65791055508726,18.90970740511121,19.60035554845266,11457868
2010-02-16,19.344573974609375,19.402129024316405,19.16551779872616,19.338179537480784,6559556
2010-02-17,19.587575912475586,19.65792152824583,19.267831949467745,19.41491420655501,4891183
2010-02-18,19.811391830444336,19.824182403326436,19.466068529998317,19.549201285593707,3313959
2010-02-19,19.95207977294922,19.996844220637065,19.581175323639833,19.72186310060668,4186171
2010-02-22,19.920108795166016,20.009635998378982,19.728262108708392,20.009635998378982,4038123
2010-02-23,19.728261947631836,19.92650306730409,19.523624687995962,19.881738613471786,4366373
2010-02-24,19.971261978149414,19.977656411155664,19.73465090509684,19.804994783711987,3945855
2010-02-25,19.881738662719727,19.907318107089747,19.331778050990387,19.721865856520143,4778504
2010-02-26,20.11834716796875,20.156717182091366,19.811392170534994,19.93289494168009,4678127
2010-03-01,20.521223068237305,20.546804211414855,20.09915978354054,20.09915978354054,4723562
2010-03-02,20.693878173828125,20.808988166273043,20.36773831077914,20.463663304483237,6018250
2010-03-03,20.74504852294922,20.808997980518853,20.655519623388223,20.73225794936231,6419616
2010-03-04,20.62994384765625,20.757841080342374,20.361357101241254,20.757841080342374,6100173
2010-03-05,21.20547866821289,21.263033687466276,20.86654980716706,20.994447007981808,7695291
2010-03-08,21.10316276550293,21.19908610085475,20.988054422044247,21.173506658439763,7017820
2010-03-09,21.27582550048828,21.31419551863601,21.02002935826276,21.058399376410488,7083386
2010-03-10,21.525230407714844,21.58278373830892,21.160720296676303,21.231065908797895,4696721
2010-03-11,21.47407341003418,21.48686228232601,21.263041670572257,21.34617445601806,3942360
2010-03-12,21.371742248535156,21.595564443387723,21.31418894424852,21.499641132788636,4015755
2010-03-15,21.301410675048828,21.422913481902235,21.128747265935615,21.30780511088772,3619282
2010-03-16,21.371742248535156,21.47406169697435,21.24384506946372,21.352558950560972,3285999
2010-03-17,21.346168518066406,21.512435747889747,21.30780020668102,21.38453853463429,3926003
2010-03-18,21.397327423095703,21.474065745004342,21.205479060550562,21.29500795536849,4494710
2010-03-19,21.371742248535156,21.525220568602922,21.18629005999504,21.371742248535156,5882504
2010-03-22,21.563600540161133,21.633944447454155,21.16072040324241,21.26943433457993,3946694
2010-03-23,21.81299591064453,21.87694536863256,21.52522590747211,21.601964233948262,5195807
2010-03-24,21.67869758605957,21.812990905464922,21.65311985495235,21.729858163820232,3791516
2010-03-25,22.094371795654297,22.22226900827758,21.78741678017593,21.806601788365047,6941350
2010-03-26,21.940895080566406,22.190295070796097,21.81299616311004,22.158321194023248,4705808
2010-03-29,21.998441696166992,22.190288308707274,21.921703392187272,21.940888394477692,5377687
2010-03-30,22.139141082763672,22.19029997898888,22.030427149397966,22.03682329031326,5980364
2010-03-31,21.992050170898438,22.113552927889778,21.92810072320429,22.094367923063317,5293387
2010-04-01,22.094371795654297,22.299009041034036,21.90252512412813,22.087977361318757,3105098
2010-04-05,22.26702880859375,22.279819379776054,22.087972748316442,22.119946618499,3731961
2010-04-06,22.100767135620117,22.183901606118745,22.01123993570648,22.151927727948344,3499054
2010-04-07,21.928112030029297,22.094379315620966,21.825794225106137,22.043220413159386,3269503
2010-04-08,21.736255645751953,21.838573405262235,21.45488010191637,21.80659953171085,4199872
2010-04-09,21.889738082885742,21.889738082885742,21.659521375762083,21.768233589271908,3908668
2010-04-12,21.8769474029541,21.953685736566097,21.768233484783472,21.8769474029541,4134585
2010-04-13,21.67869758605957,21.88973091951488,21.66590872050596,21.838570341754217,3616486
